region_name,model,issue_date,lead_day,forecast_date,station_count,area_coverage_pct,usable,temp_max,temp_min,apparent_temp,wind_chill,heat_index,relative_humidity,wind_speed,wind_gust,cloud_cover,shortwave_radiation,precipitation,snowfall
山东省,gfs_seamless,2025-05-10,5,2025-05-15,10,53.1,0,30.79,16.77,21.26,,32.68,42.78,12.02,36.29,84.34,23.92,0.0,0.0
山东省,gfs_seamless,2025-05-09,6,2025-05-15,10,53.1,0,28.14,14.86,20.82,,32.7,59.15,11.76,41.26,77.02,21.91,0.18,0.0
山东省,gfs_seamless,2025-05-08,7,2025-05-15,10,53.1,0,30.7,16.2,21.55,,30.67,37.84,12.42,40.84,47.52,28.82,0.0,0.0
山东省,jma_seamless,2025-05-14,1,2025-05-15,14,85.7,1,26.04,15.32,19.34,,29.65,58.79,7.92,,57.75,23.25,0.0,0.0
山东省,jma_seamless,2025-05-13,2,2025-05-15,14,85.7,1,25.75,15.51,19.47,,29.2,58.31,7.6,,67.22,22.45,0.0,0.0
山东省,jma_seamless,2025-05-12,3,2025-05-15,14,85.7,1,26.65,17.42,20.48,,29.1,53.56,7.29,,72.61,,0.0,0.0
山东省,jma_seamless,2025-05-11,4,2025-05-15,14,85.7,1,26.52,17.79,22.24,,29.59,63.41,5.63,,70.6,,0.39,0.0
山东省,jma_seamless,2025-05-10,5,2025-05-15,14,85.7,1,29.6,17.95,23.34,,34.66,60.22,5.57,,36.87,,0.15,0.0
山东省,jma_seamless,2025-05-09,6,2025-05-15,14,85.7,1,28.64,18.35,22.57,,30.98,52.39,6.78,,72.25,,0.1,0.0
山东省,jma_seamless,2025-05-08,7,2025-05-15,14,85.7,1,27.24,19.73,24.02,,31.24,65.59,9.42,,90.01,,2.77,0.0
山东省,ecmwf_ifs025,2025-05-15,1,2025-05-16,10,56.9,0,27.91,14.72,21.12,,34.0,72.0,15.4,,19.03,22.54,0.0,
山东省,ecmwf_ifs025,2025-05-14,2,2025-05-16,10,56.9,0,27.96,14.73,21.05,,33.99,69.23,15.68,,34.71,22.71,0.0,
山东省,ecmwf_ifs025,2025-05-13,3,2025-05-16,10,56.9,0,29.51,15.22,21.89,,35.8,66.86,16.35,,24.87,22.41,0.0,
山东省,ecmwf_ifs025,2025-05-12,4,2025-05-16,10,56.9,0,30.23,16.3,22.54,,37.32,65.76,18.0,,23.6,23.68,0.0,
山东省,ecmwf_ifs025,2025-05-11,5,2025-05-16,10,56.9,0,31.38,18.51,23.81,,38.75,62.49,18.86,,17.68,24.02,0.0,
山东省,ecmwf_ifs025,2025-05-10,6,2025-05-16,10,56.9,0,29.42,17.55,22.35,,34.58,60.26,15.59,,14.97,4.98,0.0,
山东省,ecmwf_ifs025,2025-05-09,7,2025-05-16,10,56.9,0,30.02,18.66,22.27,,33.9,54.04,15.32,,13.38,24.22,0.0,
山东省,gfs_seamless,2025-05-15,1,2025-05-16,10,53.1,0,30.47,15.62,21.95,,36.42,58.44,16.18,60.16,43.58,27.75,0.0,0.0
山东省,gfs_seamless,2025-05-14,2,2025-05-16,10,53.1,0,30.13,15.0,21.34,,34.4,56.38,15.67,57.5,46.07,27.8,0.0,0.0
山东省,gfs_seamless,2025-05-13,3,2025-05-16,10,53.1,0,29.67,16.51,21.73,,36.42,59.79,16.88,57.25,61.61,27.09,0.0,0.0
山东省,gfs_seamless,2025-05-12,4,2025-05-16,10,53.1,0,30.46,17.62,22.58,,36.29,61.74,17.81,57.1,37.45,26.76,0.0,0.0
山东省,gfs_seamless,2025-05-11,5,2025-05-16,10,53.1,0,31.89,16.51,22.57,,36.56,51.54,16.92,50.49,38.58,28.35,0.0,0.0
山东省,gfs_seamless,2025-05-10,6,2025-05-16,10,53.1,0,31.44,16.8,23.06,,34.78,50.4,17.94,53.52,49.86,27.92,0.0,0.0
山东省,gfs_seamless,2025-05-09,7,2025-05-16,10,53.1,0,31.49,16.39,22.1,,34.91,48.67,13.69,48.32,31.48,27.9,0.0,0.0
山东省,jma_seamless,2025-05-15,1,2025-05-16,14,85.7,1,28.47,17.74,22.79,,34.5,65.59,13.39,,33.92,14.99,0.0,0.0
山东省,jma_seamless,2025-05-14,2,2025-05-16,14,85.7,1,28.94,18.21,23.08,,34.84,65.9,12.74,,47.8,17.06,0.0,0.0
山东省,jma_seamless,2025-05-13,3,2025-05-16,14,85.7,1,29.24,18.63,22.73,,34.4,62.09,11.99,,54.08,,0.19,0.0
山东省,jma_seamless,2025-05-12,4,2025-05-16,14,85.7,1,28.52,19.76,23.69,,34.54,68.79,13.54,,47.71,,0.3,0.0
山东省,jma_seamless,2025-05-11,5,2025-05-16,14,85.7,1,31.79,21.09,25.04,,39.84,56.44,13.25,,20.77,,0.15,0.0
山东省,jma_seamless,2025-05-10,6,2025-05-16,14,85.7,1,30.32,20.24,24.47,,36.47,57.77,11.18,,56.85,,0.12,0.0
山东省,jma_seamless,2025-05-09,7,2025-05-16,14,85.7,1,27.85,20.42,24.11,,30.58,57.14,11.07,,50.09,,0.03,0.0
山东省,ecmwf_ifs025,2025-05-16,1,2025-05-17,10,56.9,0,25.08,14.57,17.39,,,47.59,19.56,,19.96,23.93,0.0,
山东省,ecmwf_ifs025,2025-05-15,2,2025-05-17,10,56.9,0,24.24,15.24,17.0,,,45.37,20.37,,24.37,24.74,0.0,
山东省,ecmwf_ifs025,2025-05-14,3,2025-05-17,10,56.9,0,24.01,15.29,16.97,,26.3,46.2,19.36,,17.96,24.82,0.0,
山东省,ecmwf_ifs025,2025-05-13,4,2025-05-17,10,56.9,0,23.1,14.89,16.73,,26.4,42.67,16.26,,10.48,24.9,0.17,
山东省,ecmwf_ifs025,2025-05-12,5,2025-05-17,10,56.9,0,23.87,15.29,17.08,,27.04,46.96,16.27,,6.93,24.59,0.0,
山东省,ecmwf_ifs025,2025-05-11,6,2025-05-17,10,56.9,0,30.18,16.57,23.65,,36.55,58.9,11.73,,12.18,4.74,0.0,
山东省,ecmwf_ifs025,2025-05-10,7,2025-05-17,10,56.9,0,33.27,18.55,25.69,,43.01,64.66,15.38,,20.49,23.19,0.08,
山东省,gfs_seamless,2025-05-16,1,2025-05-17,10,53.1,0,25.04,15.86,16.47,,26.57,42.46,22.57,65.48,75.88,27.41,0.01,0.0
山东省,gfs_seamless,2025-05-15,2,2025-05-17,10,53.1,0,27.45,16.09,17.3,,27.87,42.49,21.83,63.91,87.03,26.56,0.0,0.0
山东省,gfs_seamless,2025-05-14,3,2025-05-17,10,53.1,0,26.19,15.81,17.34,,27.46,43.7,21.71,61.38,82.71,26.75,0.0,0.0
山东省,gfs_seamless,2025-05-13,4,2025-05-17,10,53.1,0,27.38,15.72,18.11,,29.19,46.21,19.17,61.13,81.23,25.33,0.05,0.0
山东省,gfs_seamless,2025-05-12,5,2025-05-17,10,53.1,0,29.94,15.99,21.69,,39.68,56.92,18.78,56.3,87.06,23.53,0.04,0.0
山东省,gfs_seamless,2025-05-11,6,2025-05-17,10,53.1,0,31.41,20.79,24.2,,36.89,57.92,19.35,55.78,82.87,24.98,0.06,0.0
山东省,gfs_seamless,2025-05-10,7,2025-05-17,10,53.1,0,30.43,15.99,21.63,,35.82,57.74,21.13,55.85,71.2,24.87,0.0,0.0
山东省,jma_seamless,2025-05-16,1,2025-05-17,14,85.7,1,25.74,16.08,18.82,,26.55,37.6,15.25,,32.85,25.26,0.09,0.0
山东省,jma_seamless,2025-05-15,2,2025-05-17,14,85.7,1,26.37,16.82,20.19,,28.37,44.28,13.56,,44.9,21.35,0.0,0.0
山东省,jma_seamless,2025-05-14,3,2025-05-17,14,85.7,1,26.49,17.36,20.79,,28.51,44.6,15.68,,42.4,,0.21,0.0
山东省,jma_seamless,2025-05-13,4,2025-05-17,14,85.7,1,29.68,17.5,21.48,,32.66,46.59,15.03,,46.0,,0.07,0.0
山东省,jma_seamless,2025-05-12,5,2025-05-17,14,85.7,1,31.24,19.51,23.54,,36.04,50.11,13.44,,61.45,,0.07,0.0
山东省,jma_seamless,2025-05-11,6,2025-05-17,14,85.7,1,32.94,21.99,25.79,,40.33,51.78,14.49,,57.01,,0.54,0.0
山东省,jma_seamless,2025-05-10,7,2025-05-17,14,85.7,1,27.0,21.7,24.53,,30.89,64.03,11.67,,75.05,,0.35,0.0
山东省,ecmwf_ifs025,2025-05-17,1,2025-05-18,10,56.9,0,24.93,12.28,15.7,6.9,27.14,42.95,14.38,,13.69,24.53,0.0,
山东省,ecmwf_ifs025,2025-05-16,2,2025-05-18,10,56.9,0,25.85,12.93,16.43,6.6,26.92,39.67,13.69,,12.33,25.03,0.0,
山东省,ecmwf_ifs025,2025-05-15,3,2025-05-18,10,56.9,0,26.54,12.5,16.74,5.9,27.23,38.09,14.04,,11.81,24.9,0.0,
山东省,ecmwf_ifs025,2025-05-14,4,2025-05-18,10,56.9,0,25.24,12.99,16.12,6.5,26.66,36.87,15.01,,12.53,23.03,0.0,
山东省,ecmwf_ifs025,2025-05-13,5,2025-05-18,10,56.9,0,27.42,12.39,16.52,7.36,29.08,39.61,17.08,,14.06,23.9,0.05,
山东省,ecmwf_ifs025,2025-05-12,6,2025-05-18,10,56.9,0,25.61,15.15,16.54,,28.08,39.2,14.82,,27.25,5.07,0.1,
山东省,ecmwf_ifs025,2025-05-11,7,2025-05-18,10,56.9,0,27.8,17.84,22.79,,35.07,69.74,13.57,,42.08,19.74,1.6,
山东省,gfs_seamless,2025-05-17,1,2025-05-18,10,53.1,0,27.38,14.37,16.63,,28.88,33.57,17.37,66.03,50.75,28.4,0.0,0.0
山东省,gfs_seamless,2025-05-16,2,2025-05-18,10,53.1,0,28.06,14.74,17.03,,29.73,32.97,17.73,66.95,47.96,28.46,0.0,0.0
山东省,gfs_seamless,2025-05-15,3,2025-05-18,10,53.1,0,27.23,13.57,16.68,7.25,29.15,37.16,18.07,73.57,46.68,28.33,0.0,0.0
山东省,gfs_seamless,2025-05-14,4,2025-05-18,10,53.1,0,27.87,14.44,16.63,7.4,30.2,36.05,19.76,75.78,42.89,28.5,0.0,0.0
山东省,gfs_seamless,2025-05-13,5,2025-05-18,10,53.1,0,28.19,14.03,16.99,,31.5,40.25,22.09,76.69,59.39,26.44,0.0,0.0
山东省,gfs_seamless,2025-05-12,6,2025-05-18,10,53.1,0,24.15,16.76,18.97,,30.07,60.83,16.62,52.42,81.3,22.2,0.01,0.0
山东省,gfs_seamless,2025-05-11,7,2025-05-18,10,53.1,0,25.56,16.23,18.46,,29.55,54.16,17.44,50.47,83.6,24.45,1.26,0.0
山东省,jma_seamless,2025-05-17,1,2025-05-18,14,85.7,1,26.24,15.19,17.39,,27.43,33.14,12.56,,25.7,25.31,0.0,0.0
山东省,jma_seamless,2025-05-16,2,2025-05-18,14,85.7,1,27.11,15.6,18.06,,27.74,30.11,10.93,,33.53,25.93,0.0,0.0
山东省,jma_seamless,2025-05-15,3,2025-05-18,14,85.7,1,27.83,15.71,18.32,,28.44,37.06,11.87,,3.28,,0.0,0.0
山东省,jma_seamless,2025-05-14,4,2025-05-18,14,85.7,1,28.13,15.92,18.47,,28.57,35.09,12.02,,4.0,,0.0,0.0
山东省,jma_seamless,2025-05-13,5,2025-05-18,14,85.7,1,27.13,17.37,18.64,,27.43,32.69,11.07,,24.82,,0.0,0.0
山东省,jma_seamless,2025-05-12,6,2025-05-18,14,85.7,1,24.79,20.26,22.47,,32.29,63.33,10.35,,67.17,,1.62,0.0
山东省,jma_seamless,2025-05-11,7,2025-05-18,14,85.7,1,26.94,20.09,22.05,,30.2,49.29,11.27,,46.4,,0.47,0.0
山东省,ecmwf_ifs025,2025-05-18,1,2025-05-19,10,56.9,0,35.33,17.69,25.56,,42.71,51.13,16.22,,3.67,24.41,0.0,
山东省,ecmwf_ifs025,2025-05-17,2,2025-05-19,10,56.9,0,34.46,17.27,24.7,,40.4,51.1,17.38,,1.71,24.74,0.0,
山东省,ecmwf_ifs025,2025-05-16,3,2025-05-19,10,56.9,0,33.94,17.45,24.42,,38.62,49.9,16.08,,1.88,24.69,0.0,
山东省,ecmwf_ifs025,2025-05-15,4,2025-05-19,10,56.9,0,34.28,18.03,23.98,,38.67,46.65,17.28,,2.12,24.74,0.04,
山东省,ecmwf_ifs025,2025-05-14,5,2025-05-19,10,56.9,0,32.75,18.97,24.39,,34.86,44.58,14.56,,5.14,24.52,0.0,
山东省,ecmwf_ifs025,2025-05-13,6,2025-05-19,10,56.9,0,30.55,17.33,21.42,,31.75,41.61,16.09,,7.76,4.99,0.38,
山东省,ecmwf_ifs025,2025-05-12,7,2025-05-19,10,56.9,0,31.52,19.91,25.46,,37.14,56.1,13.3,,12.59,23.31,2.29,
山东省,gfs_seamless,2025-05-18,1,2025-05-19,10,53.1,0,36.74,18.15,24.46,,39.86,42.15,20.57,70.65,6.23,28.98,0.0,0.0
山东省,gfs_seamless,2025-05-17,2,2025-05-19,10,53.1,0,36.58,18.63,23.93,,39.64,42.26,20.97,69.67,5.68,28.91,0.0,0.0
山东省,gfs_seamless,2025-05-16,3,2025-05-19,10,53.1,0,36.31,19.01,24.91,,39.65,42.07,18.89,74.3,6.22,28.92,0.0,0.0
山东省,gfs_seamless,2025-05-15,4,2025-05-19,10,53.1,0,34.19,18.45,22.67,,36.45,40.22,21.79,77.74,13.31,28.2,0.0,0.0
山东省,gfs_seamless,2025-05-14,5,2025-05-19,10,53.1,0,35.86,18.69,22.97,,38.65,42.32,22.54,75.52,27.65,28.73,0.16,0.0
山东省,gfs_seamless,2025-05-13,6,2025-05-19,10,53.1,0,34.74,17.27,21.69,,39.48,48.89,19.17,63.42,17.19,28.4,0.37,0.0
山东省,gfs_seamless,2025-05-12,7,2025-05-19,10,53.1,0,29.15,14.67,18.76,,37.14,52.44,14.34,44.73,39.75,27.22,1.9,0.0
山东省,jma_seamless,2025-05-18,1,2025-05-19,14,85.7,1,35.14,20.78,25.76,,40.71,44.02,14.6,,1.98,25.63,0.0,0.0
山东省,jma_seamless,2025-05-17,2,2025-05-19,14,85.7,1,34.71,21.03,25.58,,39.66,43.57,15.13,,1.49,26.09,0.0,0.0
山东省,jma_seamless,2025-05-16,3,2025-05-19,14,85.7,1,33.45,21.32,24.47,,35.61,38.39,16.9,,1.62,,0.0,0.0
山东省,jma_seamless,2025-05-15,4,2025-05-19,14,85.7,1,35.17,22.25,25.14,,38.35,34.27,16.02,,2.84,,0.0,0.0
山东省,jma_seamless,2025-05-14,5,2025-05-19,14,85.7,1,34.89,22.38,24.83,,36.94,32.01,16.88,,4.87,,0.0,0.0
山东省,jma_seamless,2025-05-13,6,2025-05-19,14,85.7,1,33.97,21.44,24.24,,36.98,37.49,24.02,,3.9,,0.0,0.0
山东省,jma_seamless,2025-05-12,7,2025-05-19,14,85.7,1,27.83,18.57,23.73,,36.29,69.11,10.12,,41.44,,3.89,0.0
山东省,ecmwf_ifs025,2025-05-19,1,2025-05-20,10,56.9,0,35.85,21.95,28.86,,43.0,52.12,16.56,,6.54,24.53,0.0,
山东省,ecmwf_ifs025,2025-05-18,2,2025-05-20,10,56.9,0,36.0,21.93,28.95,,43.46,52.02,16.83,,9.3,24.72,0.0,
山东省,ecmwf_ifs025,2025-05-17,3,2025-05-20,10,56.9,0,35.76,21.06,29.08,,44.84,56.14,15.18,,8.78,24.43,0.0,
山东省,ecmwf_ifs025,2025-05-16,4,2025-05-20,10,56.9,0,36.94,19.85,28.84,,45.62,51.27,14.09,,0.93,24.79,0.0,
山东省,ecmwf_ifs025,2025-05-15,5,2025-05-20,10,56.9,0,31.47,18.88,25.17,,40.31,54.78,11.99,,1.92,24.26,0.0,
山东省,ecmwf_ifs025,2025-05-14,6,2025-05-20,10,56.9,0,30.25,17.24,22.5,,34.27,46.94,10.82,,2.91,5.05,0.46,
山东省,ecmwf_ifs025,2025-05-13,7,2025-05-20,10,56.9,0,29.11,18.7,21.15,,30.42,41.1,14.14,,6.86,24.69,0.57,
山东省,gfs_seamless,2025-05-19,1,2025-05-20,10,53.1,0,37.85,22.35,29.02,,45.38,46.1,18.65,57.07,10.0,28.79,0.0,0.0
山东省,gfs_seamless,2025-05-18,2,2025-05-20,10,53.1,0,38.16,21.73,28.9,,47.2,46.95,17.93,54.6,20.21,28.6,0.0,0.0
山东省,gfs_seamless,2025-05-17,3,2025-05-20,10,53.1,0,37.91,22.52,28.98,,46.93,48.39,18.86,59.13,19.93,28.43,0.0,0.0
山东省,gfs_seamless,2025-05-16,4,2025-05-20,10,53.1,0,38.42,20.09,27.97,,47.42,47.03,17.66,54.51,9.23,28.78,0.0,0.0
山东省,gfs_seamless,2025-05-15,5,2025-05-20,10,53.1,0,33.55,18.69,25.01,,43.24,52.39,14.12,39.17,7.66,28.71,0.18,0.0
山东省,gfs_seamless,2025-05-14,6,2025-05-20,10,53.1,0,29.95,16.77,20.29,,31.6,40.59,13.56,38.86,21.96,28.42,0.08,0.0
山东省,gfs_seamless,2025-05-13,7,2025-05-20,10,53.1,0,26.61,15.48,17.63,,28.86,35.51,14.25,58.17,18.7,29.22,0.0,0.0
山东省,jma_seamless,2025-05-19,1,2025-05-20,14,85.7,1,36.04,25.16,29.81,,43.73,48.72,14.72,,12.12,26.01,0.0,0.0
山东省,jma_seamless,2025-05-18,2,2025-05-20,14,85.7,1,36.37,24.9,29.52,,43.91,47.42,14.99,,11.62,24.37,0.0,0.0
山东省,jma_seamless,2025-05-17,3,2025-05-20,14,85.7,1,36.83,23.82,28.89,,44.54,45.97,12.38,,11.14,,0.07,0.0
山东省,jma_seamless,2025-05-16,4,2025-05-20,14,85.7,1,34.73,21.84,28.14,,43.4,47.7,10.35,,4.82,,0.0,0.0
山东省,jma_seamless,2025-05-15,5,2025-05-20,14,85.7,1,33.55,23.28,26.99,,37.8,40.65,10.69,,8.19,,0.07,0.0
山东省,jma_seamless,2025-05-14,6,2025-05-20,14,85.7,1,35.89,25.64,29.19,,40.97,42.58,16.17,,15.31,,0.02,0.0
山东省,jma_seamless,2025-05-13,7,2025-05-20,14,85.7,1,30.53,21.77,24.99,,33.64,44.87,7.87,,15.34,,0.59,0.0
山东省,ecmwf_ifs025,2025-05-20,1,2025-05-21,16,100.0,1,32.31,20.64,27.74,,40.74,62.71,11.19,,9.18,23.15,0.0,
山东省,ecmwf_ifs025,2025-05-19,2,2025-05-21,16,100.0,1,32.64,20.7,27.73,,40.59,62.19,11.58,,8.93,23.18,0.0,
山东省,ecmwf_ifs025,2025-05-18,3,2025-05-21,16,100.0,1,32.52,20.32,27.75,,40.68,64.38,11.36,,16.22,22.46,0.0,
山东省,ecmwf_ifs025,2025-05-17,4,2025-05-21,16,100.0,1,32.95,21.05,28.53,,40.86,63.17,11.76,,19.8,22.16,0.0,
山东省,ecmwf_ifs025,2025-05-16,5,2025-05-21,16,100.0,1,33.62,21.16,27.79,,40.43,56.94,12.32,,10.84,22.91,0.02,
山东省,ecmwf_ifs025,2025-05-15,6,2025-05-21,16,100.0,1,29.75,19.87,23.6,,35.31,54.55,14.3,,9.27,4.77,0.0,
山东省,ecmwf_ifs025,2025-05-14,7,2025-05-21,16,100.0,1,30.58,19.32,24.17,,35.11,49.27,11.42,,14.69,21.88,0.0,
山东省,gfs_seamless,2025-05-20,1,2025-05-21,16,100.0,1,35.9,21.39,28.73,,44.02,53.18,13.62,45.77,23.52,27.97,0.19,0.0
山东省,gfs_seamless,2025-05-19,2,2025-05-21,16,100.0,1,37.08,21.47,29.04,,46.6,52.65,15.18,47.45,22.56,27.62,0.44,0.0
山东省,gfs_seamless,2025-05-18,3,2025-05-21,16,100.0,1,35.99,21.03,28.69,,46.1,55.84,15.18,50.41,44.29,26.35,0.84,0.0
山东省,gfs_seamless,2025-05-17,4,2025-05-21,16,100.0,1,34.98,20.82,27.12,,45.86,54.91,14.99,50.44,44.85,26.41,1.3,0.0
山东省,gfs_seamless,2025-05-16,5,2025-05-21,16,100.0,1,34.54,19.43,24.93,,43.36,48.33,15.33,44.93,57.49,25.66,0.99,0.0
山东省,gfs_seamless,2025-05-15,6,2025-05-21,16,100.0,1,34.96,18.8,25.54,,43.24,55.1,13.26,45.01,71.06,23.77,0.27,0.0
山东省,gfs_seamless,2025-05-14,7,2025-05-21,16,100.0,1,34.49,17.45,24.04,,42.34,47.37,14.99,62.51,47.44,26.73,0.55,0.0
山东省,jma_seamless,2025-05-20,1,2025-05-21,16,100.0,1,29.85,20.43,27.26,,41.06,74.14,9.67,,50.84,19.4,1.16,0.0
山东省,jma_seamless,2025-05-19,2,2025-05-21,16,100.0,1,31.49,20.86,27.98,,42.99,71.52,9.64,,48.07,21.47,0.78,0.0
山东省,jma_seamless,2025-05-18,3,2025-05-21,16,100.0,1,32.34,21.56,28.74,,46.47,65.5,11.11,,57.93,,1.25,0.0
山东省,jma_seamless,2025-05-17,4,2025-05-21,16,100.0,1,33.9,21.26,28.43,,45.94,57.75,11.88,,46.22,,1.89,0.0
山东省,jma_seamless,2025-05-16,5,2025-05-21,16,100.0,1,34.68,21.11,28.25,,47.97,56.05,11.37,,42.72,,1.4,0.0
山东省,jma_seamless,2025-05-15,6,2025-05-21,16,100.0,1,36.1,23.65,29.51,,46.8,48.63,12.47,,23.7,,0.48,0.0
山东省,jma_seamless,2025-05-14,7,2025-05-21,16,100.0,1,32.1,20.99,27.9,,42.41,60.13,8.36,,44.35,,1.14,0.0
山东省,ecmwf_ifs025,2025-05-21,1,2025-05-22,16,100.0,1,27.08,18.04,20.23,,28.42,46.9,15.95,,53.6,17.04,3.02,
山东省,ecmwf_ifs025,2025-05-20,2,2025-05-22,16,100.0,1,27.22,19.09,19.8,,27.8,41.03,16.82,,59.26,17.65,0.99,
山东省,ecmwf_ifs025,2025-05-19,3,2025-05-22,16,100.0,1,26.08,18.97,19.36,,28.6,45.98,17.49,,61.32,14.51,0.89,
山东省,ecmwf_ifs025,2025-05-18,4,2025-05-22,16,100.0,1,27.37,19.04,20.71,,28.55,45.94,15.77,,56.88,18.22,0.92,
山东省,ecmwf_ifs025,2025-05-17,5,2025-05-22,16,100.0,1,26.57,17.61,19.2,,27.08,38.6,16.12,,43.48,19.3,0.65,
山东省,ecmwf_ifs025,2025-05-16,6,2025-05-22,16,100.0,1,27.1,19.28,19.89,,28.28,38.42,13.77,,28.1,4.8,0.0,
山东省,ecmwf_ifs025,2025-05-15,7,2025-05-22,16,100.0,1,27.9,18.73,20.25,,28.05,35.05,11.36,,16.32,21.83,0.12,
山东省,gfs_seamless,2025-05-21,1,2025-05-22,16,100.0,1,29.69,19.03,21.38,,31.54,43.45,17.63,47.46,94.16,23.51,0.94,0.0
山东省,gfs_seamless,2025-05-20,2,2025-05-22,16,100.0,1,29.56,19.02,21.62,,33.92,52.93,18.39,48.96,87.21,22.01,1.51,0.0
山东省,gfs_seamless,2025-05-19,3,2025-05-22,16,100.0,1,27.46,17.74,19.64,,31.19,52.36,21.77,53.05,89.34,20.61,3.62,0.0
山东省,gfs_seamless,2025-05-18,4,2025-05-22,16,100.0,1,29.17,18.67,19.95,,30.79,36.81,20.42,49.33,61.88,27.96,0.26,0.0
山东省,gfs_seamless,2025-05-17,5,2025-05-22,16,100.0,1,30.55,17.79,20.77,,30.5,31.17,16.41,53.15,54.66,28.33,0.54,0.0
山东省,gfs_seamless,2025-05-16,6,2025-05-22,16,100.0,1,29.12,17.39,19.72,,30.63,42.32,17.53,42.24,52.76,28.13,0.33,0.0
山东省,gfs_seamless,2025-05-15,7,2025-05-22,16,100.0,1,32.04,18.76,23.38,,40.71,60.24,16.42,43.25,72.13,25.94,0.8,0.0
山东省,jma_seamless,2025-05-21,1,2025-05-22,16,100.0,1,26.74,19.18,21.03,,28.79,51.49,12.12,,75.36,23.9,1.15,0.0
山东省,jma_seamless,2025-05-20,2,2025-05-22,16,100.0,1,26.95,19.47,21.32,,29.34,51.98,13.11,,76.82,24.85,0.69,0.0
山东省,jma_seamless,2025-05-19,3,2025-05-22,16,100.0,1,27.8,20.36,21.58,,30.21,48.04,13.43,,75.46,,1.6,0.0
山东省,jma_seamless,2025-05-18,4,2025-05-22,16,100.0,1,27.29,19.77,20.05,,28.72,40.95,14.78,,51.31,,1.35,0.0
山东省,jma_seamless,2025-05-17,5,2025-05-22,16,100.0,1,27.06,19.64,20.41,,28.58,42.19,14.13,,58.0,,1.07,0.0
山东省,jma_seamless,2025-05-16,6,2025-05-22,16,100.0,1,27.56,19.78,22.36,,30.57,53.73,11.74,,59.34,,0.66,0.0
山东省,jma_seamless,2025-05-15,7,2025-05-22,16,100.0,1,29.97,20.92,24.24,,35.5,55.9,11.93,,66.14,,0.73,0.0
山东省,ecmwf_ifs025,2025-05-22,1,2025-05-23,16,100.0,1,21.86,14.07,15.54,,,58.22,15.07,,41.09,15.85,4.3,
山东省,ecmwf_ifs025,2025-05-21,2,2025-05-23,16,100.0,1,23.66,15.59,16.93,,,47.74,14.41,,34.84,19.51,1.53,
山东省,ecmwf_ifs025,2025-05-20,3,2025-05-23,16,100.0,1,24.36,16.43,17.33,,,39.39,13.64,,30.4,22.61,0.31,
山东省,ecmwf_ifs025,2025-05-19,4,2025-05-23,16,100.0,1,25.3,15.78,17.7,,,41.44,14.56,,39.75,23.28,1.26,
山东省,ecmwf_ifs025,2025-05-18,5,2025-05-23,16,100.0,1,23.21,14.92,16.44,,,56.12,13.87,,47.03,14.91,4.1,
山东省,ecmwf_ifs025,2025-05-17,6,2025-05-23,16,100.0,1,21.2,15.24,16.52,,,52.39,10.89,,58.86,2.5,3.56,
山东省,ecmwf_ifs025,2025-05-16,7,2025-05-23,16,100.0,1,22.57,16.18,18.54,,,54.98,7.56,,52.73,10.86,0.72,
山东省,gfs_seamless,2025-05-22,1,2025-05-23,16,100.0,1,23.94,14.81,16.19,,27.72,48.16,14.59,41.36,82.58,17.56,0.67,0.0
山东省,gfs_seamless,2025-05-21,2,2025-05-23,16,100.0,1,26.06,15.57,17.71,,28.41,41.4,15.37,43.23,84.31,22.82,0.64,0.0
山东省,gfs_seamless,2025-05-20,3,2025-05-23,16,100.0,1,20.48,13.84,14.63,,,60.48,15.25,45.33,92.8,12.06,2.67,0.0
山东省,gfs_seamless,2025-05-19,4,2025-05-23,16,100.0,1,24.39,15.2,16.78,,27.7,48.05,12.7,37.65,70.68,17.65,0.89,0.0
山东省,gfs_seamless,2025-05-18,5,2025-05-23,16,100.0,1,23.57,17.09,17.29,,,36.7,9.09,27.39,98.8,13.94,0.02,0.0
山东省,gfs_seamless,2025-05-17,6,2025-05-23,16,100.0,1,24.85,15.34,17.08,,28.13,43.78,10.93,36.05,90.88,13.23,0.19,0.0
山东省,gfs_seamless,2025-05-16,7,2025-05-23,16,100.0,1,22.51,15.21,16.3,,,50.1,12.3,32.44,98.96,12.25,0.36,0.0
山东省,jma_seamless,2025-05-22,1,2025-05-23,16,100.0,1,22.92,17.2,17.57,,,43.12,10.99,,66.61,8.19,0.27,0.0
山东省,jma_seamless,2025-05-21,2,2025-05-23,16,100.0,1,24.89,18.23,18.31,,27.21,37.49,11.6,,60.97,9.05,0.01,0.0
山东省,jma_seamless,2025-05-20,3,2025-05-23,16,100.0,1,25.31,18.28,18.96,,26.85,34.99,9.65,,53.19,,0.0,0.0
山东省,jma_seamless,2025-05-19,4,2025-05-23,16,100.0,1,25.39,17.99,19.26,,26.96,34.83,9.52,,60.77,,0.0,0.0
山东省,jma_seamless,2025-05-18,5,2025-05-23,16,100.0,1,27.63,17.86,19.93,,28.26,33.96,6.82,,45.93,,0.0,0.0
山东省,jma_seamless,2025-05-17,6,2025-05-23,16,100.0,1,27.76,18.93,20.2,,28.16,32.78,6.24,,54.74,,0.0,0.0
山东省,jma_seamless,2025-05-16,7,2025-05-23,16,100.0,1,25.44,19.17,20.14,,27.61,43.22,8.89,,79.17,,4.34,0.0
